,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
1403,1.075423628166441,-0.9849784518409804,0.833323171736257,0.2077540455098376,1.8214032529042472,1.504052498823136,0.0065413521680152,-1.7902306441911393,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
1404,0.8902209618429996,1.075423628166441,-0.6799746238253499,0.3418966499472523,-0.6832753833468377,-0.3400478955799139,-0.3613806753489786,-1.2314279753312898,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
1405,0.2059719726673423,0.8902209618429996,-0.0405672183740803,-0.3409721270877859,0.524100316744983,0.1997398268630612,-0.0589057980781082,-0.775464196316259,1,0,0,1,1,1,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
1406,0.0816388707613379,0.2059719726673423,0.1325212387870867,0.3005680328761476,0.5553781315009749,0.6302490330202569,-0.8786145587942071,1.4672415090116318,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
1407,1.1635490243795878,0.0807638165105564,-0.4952981157889483,-0.3866359385303438,0.2978317329846114,-0.0074135474958439,-0.766073503351569,0.3744462041759376,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
1408,0.881183495646691,1.1635490243795878,-0.1131877618008704,-0.1474943699719507,0.4552611616342943,0.2733024428789886,-0.3207046303413489,-0.4766495530773,1,0,0,1,1,1,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
1409,-1.3262408978672895,0.881183495646691,0.5462427330097328,0.6038715894131896,-0.246238564338093,0.1979606483268286,0.6538289850521287,-0.2480370042884519,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
1410,0.8747719876005206,-1.330455836586243,-0.2859998734101676,0.3409721270877859,-0.8137349652369986,-0.4388757542766456,0.1351613025310134,-0.2516362985542288,2,3,3,2,3,3,1,1,0,1,1,3,2,3,3,2,3,3,1,1,3
1411,0.9032592678765872,0.8747719876005206,-1.131537783147508,-1.2813533283795078,-0.7579117302874163,-1.354072365570199,-0.4092934977522085,0.5221002151209395,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
1412,-0.0362031306864479,0.9032592678765872,-0.5872090331126073,-1.1618344587944107,1.0195684083213865,-0.0974011972095263,-0.6635803423251395,-0.4874254601047049,1,0,1,1,1,1,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
1413,0.2202473821520064,-0.0370758904064119,-0.5002341290734384,0.0816388707613379,-0.3308213918134921,-0.2139965386264014,-0.7325818566223746,0.9151264306943518,2,3,3,3,2,3,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
1414,-1.2873224930976217,0.2202473821520064,-0.0126468611237392,-0.947421971453052,1.0990489976440565,0.2139965386264015,-0.3391239544510769,0.2751136183654943,1,0,0,1,0,1,2,2,3,2,3,0,1,0,1,1,0,1,2,3,1
1415,0.7920647972802476,-1.2913275588369886,0.6484383678466766,-0.4766495530773,0.6932227103088539,0.253437165982093,0.7257551832799588,-0.1298820983863614,3,2,2,2,3,2,2,2,2,3,2,0,0,1,0,0,1,0,1,0,2
