,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
2141,-0.2639577743685646,1.4566738261639058,0.6439711814470792,-1.302363474942038,0.1129414465855529,-0.9260044514418178,1.6035315252331173,-0.5742771548258181,1,0,1,0,1,0,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
2142,-0.1563117895872871,-0.2657745091227157,-1.0907852465433965,0.0715411067868685,-0.3041393965382126,-0.1483261557165921,-1.52880776689154,1.0971673808249112,2,3,3,3,2,3,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
2143,0.1669749196692082,-0.1589758590272933,-0.3410976225247631,0.0627507171452776,-0.7180796328067629,-0.5012926881405427,0.4589694240208035,-1.329464132530044,2,3,3,2,3,3,1,1,0,1,1,3,2,3,3,2,3,3,1,1,3
2144,-0.6119243298222097,0.1643074041342298,-1.6496218951977937,-1.706991389090403,0.1598641320308718,-1.36868209233323,-0.777237105285151,-1.8768997113872363,1,0,1,1,1,1,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
2145,1.1584609044536116,-0.6119243298222097,1.262447062496403,0.2867317763934263,0.5374269840819333,0.6246659232320326,0.9742125497954744,1.4007073311776703,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,-0.935471942134096,1.15674688734473,0.2143156562809722,1.3488138001356833,0.5919503520642547,1.321021931031584,-0.6418143950891432,-1.5373291109024296,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
2147,-0.4579951673691599,-0.9368312917859132,1.3891058674603545,0.9941415614353256,-0.4795315458637084,0.2995497168722635,1.609908767572294,0.3785278774524179,2,3,2,2,2,2,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
2148,-1.1533290096448403,-0.4579951673691599,-0.2730502930378893,0.8380023366256351,-0.0785773682798917,0.4834709640375277,-0.7701386780556767,-0.3420273618324387,2,3,2,3,3,3,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
2149,-1.1347667573404172,-1.1550362618691223,-0.4697153039207341,-0.5619094032348686,1.0579834644157815,0.4913724428802017,-1.014473447925738,-0.3078157540798525,3,2,2,3,3,3,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
2150,1.733960328106085,-1.136438075854465,-0.505274585852707,0.8747030882226421,-0.5192750790761169,0.1830056799464445,-0.7479113253265969,-0.529337957694153,2,3,2,3,3,3,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
2151,-0.1359226427463664,1.733960328106085,-0.1571996885409405,0.4184100966064371,-0.0548435294708732,0.2377095603694444,-0.5455513297574179,0.2485500022143139,0,1,0,1,0,1,1,0,1,0,1,2,3,2,3,1,0,1,2,3,1
2152,0.0293856307085991,-0.1385787135920986,-0.0092092263509434,0.6733890861774924,-0.3410976225247631,0.1660856167403583,-0.0469397693795034,-0.5898616377835464,2,3,2,3,3,3,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
2153,0.627867149320658,0.0276308039803682,0.8619166609130576,0.3124170650536763,0.9812853109104056,0.9699921903876002,0.2757824221468312,0.4328132386259284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,-0.6657071218128654,0.6257322858583916,1.4694621242948078,0.505274585852707,1.2451242698569227,1.22630485559712,1.243222471277548,-0.3672454108272965,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
2155,-1.1584609044536116,-0.6657071218128654,-0.2503595511456386,-0.5182716939618797,-0.7666039859119326,-0.9126216428588774,0.6866515910825571,-0.6591537220739251,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
2156,-0.2215007030707528,-1.1601783317271828,-1.0939707437787511,-0.7135469881437779,-0.0838570995271733,-0.5639646847157419,-0.8170045597825957,-1.2722367516077986,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2157,1.9656833487344103,-0.2232987383912672,-2.3835864600222902,-2.112546428290203,-1.1231551932918191,-2.202334236769024,-2.07336247528562,-0.1332675304514256,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2158,-0.3050580986841401,1.9656833487344103,-0.2876457580104807,1.6428214827542291,-1.8375403806260708,-0.3429573968878736,-0.1660856167403583,0.264866032470993,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
2159,0.9112923471676972,-0.3059770583754994,-0.362558227517382,-1.800837594490188,2.1125464282902127,0.402190630896082,-1.4851324281396512,2.0371250844427222,3,2,2,3,2,3,2,2,3,2,3,0,1,0,1,1,0,1,2,3,1
