,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
2158,-0.406008112,0.102332339,0.258226356,0.0,0.888844066,0.607901816,-0.378944672,0.0260233,NA,0,0,1,0,0,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,2,2,0
2159,-0.291253612,-0.40810203,-0.598653345,-0.538607616,-0.53638065,-0.734712809,-0.0260233,-0.4956433,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2160,-0.333758116,-0.294271358,-0.351130835,-0.972048284,-0.867586179,-1.22369099,0.838466864,0.159689439,3,3,3,2,2,3,3,3,2,2,3,3,2,2,3,2,2,3,0,1,1
2161,0.127555718,-0.335796644,-0.586019575,-0.394523034,-0.271201495,-0.469656378,-0.666947226,0.938586476,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2162,0.173369967,0.125612779,-0.198865037,-0.611383399,0.161641911,-0.332739372,0.124641488,-0.339877898,1,0,1,0,1,1,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
2163,0.530824823,0.171413678,-0.755062542,-1.323413789,0.623042734,-0.747395158,-0.510957228,0.115905045,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
2164,-0.27920881,0.528607081,0.082974787,-0.631254863,1.011445711,0.265207428,-0.41965092,0.589455798,1,0,0,1,0,0,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
2165,1.183912958,-0.282216147,0.124641488,-0.111055329,0.100394977,-0.033736498,0.468580563,-0.931127193,3,2,3,2,3,2,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
2166,0.130471032,1.180037274,0.595198369,1.118484211,-0.292259231,0.691220245,-0.026987355,0.703510295,0,1,0,1,0,0,1,0,1,0,0,2,3,2,2,1,0,0,2,2,0
2167,0.221526103,0.128527368,-0.132415189,-0.012528651,0.227455968,0.146038734,-0.512055636,0.243308728,1,0,0,1,0,1,2,2,3,2,3,0,1,0,1,1,0,1,2,3,1
2168,0.145064754,0.219551221,0.395564961,0.058820646,-0.586019575,-0.340899095,-0.359342725,2.265981463,0,1,1,1,0,0,1,1,1,0,0,3,3,2,2,3,2,2,2,2,0
2169,-0.03470078,0.143117206,-1.550142712,-1.411775252,-1.673674741,-1.834951475,-0.308390162,-0.733451083,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2170,-1.685522874,-0.036629441,-1.107740609,-1.207550264,0.632431494,-0.607901816,-1.248517512,0.675397429,3,2,3,3,2,3,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
2171,0.102332339,-1.685522874,1.337424234,-0.833000778,1.925155405,0.898902973,1.278490566,-0.161641911,3,2,2,2,3,2,2,2,2,3,2,0,0,1,0,0,1,0,1,0,2
2172,-0.429141752,0.100394977,1.489005323,1.804669024,0.968961501,2.012058564,-0.413344686,1.120287397,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
2173,1.140367983,-0.431256056,1.709955375,0.838466864,2.291843973,2.034442913,1.217601025,-1.88950996,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
2174,0.76794122,1.136682839,1.72256444,1.785364395,1.282867106,2.074183374,0.530824823,-0.128527368,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
2175,-0.010601087,0.765355343,-0.535268165,-0.688774773,-0.399736983,-0.756344754,-0.213631678,0.676608533,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2176,-0.89170883,-0.012528651,-0.777032558,0.295277867,-0.215604017,0.053994384,-1.016279417,-0.687553581,2,3,2,3,3,3,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
2177,-0.968961501,-0.893143959,0.193952602,-0.868991134,1.024388795,0.047239704,0.164571779,0.188063842,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
2178,0.232403631,-0.970503737,-0.138250694,0.224490049,-1.105962407,-0.61022205,0.303340818,0.504379647,2,3,3,2,2,3,1,1,0,0,1,3,2,2,3,2,2,3,0,1,1
2179,0.020239442,0.23042389,0.623042734,0.864781394,0.657347775,1.047461929,-0.349081578,0.41229525,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
2180,-0.837097998,0.018311649,-1.049131398,-0.437610596,-0.33070292,-0.518659137,-1.193680822,0.668151472,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2181,-0.355233785,-0.838466864,0.123670314,-1.316504963,1.731125124,0.182181596,-0.222513867,0.545304628,3,2,2,3,2,2,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
2182,0.280210974,-0.357287501,0.058820646,0.016383924,-0.5397221,-0.346010437,0.342942555,0.394523034,2,3,3,2,2,2,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
2183,-0.221526103,0.278206927,0.520865325,0.613708576,0.920770386,1.027651473,-0.371706351,-0.203782275,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
2184,-1.008236326,-0.223501849,-0.958229701,-1.026018768,-0.077173908,-0.900347389,-0.941584851,1.291694685,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2185,-0.416495732,-1.008236326,0.566676108,0.245294547,0.513154662,0.520865325,0.433372289,-0.394523034,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
2186,0.009637321,-0.418598728,-0.450373196,-0.592898995,-0.387241445,-0.686333413,-0.099426438,0.469656378,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2187,-0.152860526,0.007709813,0.319526655,0.523074052,1.553355066,1.35170224,-1.332724993,1.381115769,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
2188,0.316485556,-0.154810902,-0.115905045,0.346010437,-0.246287819,0.078140536,-0.082974787,-0.816749651,2,3,2,3,3,3,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
2189,-0.524179372,0.314459783,0.596349236,0.714662883,-0.227455968,0.358314924,0.60327113,-0.247281334,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
2190,-0.280210974,-0.526391937,0.078140536,0.329685208,-0.331720974,0.017347779,0.099426438,-0.236365856,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
